date,ordinal,equity,cash,gross_exposure
2021-03-22,737871.0,100000.0,100000.0,0
2021-03-23,737872.0,100000.0,100000.0,0
2021-03-24,737873.0,100000.0,100000.0,0
2021-03-25,737874.0,100000.0,100000.0,0
2021-03-26,737875.0,100000.0,100000.0,0
2021-03-27,737876.0,100000.0,100000.0,0
2021-03-28,737877.0,100000.0,100000.0,0
2021-03-29,737878.0,100000.0,100000.0,0
2021-03-30,737879.0,100000.0,100000.0,0
2021-03-31,737880.0,100000.0,100000.0,0
2021-04-01,737881.0,100000.0,100000.0,0
2021-04-02,737882.0,100000.0,100000.0,0
2021-04-03,737883.0,100000.0,100000.0,0
2021-04-04,737884.0,100000.0,100000.0,0
2021-04-05,737885.0,100000.0,100000.0,0
2021-04-06,737886.0,100000.0,100000.0,0
2021-04-07,737887.0,100000.0,100000.0,0
2021-04-08,737888.0,100000.0,100000.0,0
2021-04-09,737889.0,100000.0,100000.0,0
2021-04-10,737890.0,100000.0,100000.0,0
2021-04-11,737891.0,100000.0,100000.0,0
2021-04-12,737892.0,100000.0,100000.0,0
2021-04-13,737893.0,100000.0,100000.0,0
2021-04-14,737894.0,100000.0,100000.0,0
2021-04-15,737895.0,100000.0,100000.0,0
2021-04-16,737896.0,100000.0,100000.0,0
2021-04-17,737897.0,100000.0,100000.0,0
2021-04-18,737898.0,100000.0,100000.0,0
2021-04-19,737899.0,100000.0,100000.0,0
2021-04-20,737900.0,100000.0,100000.0,0
2021-04-21,737901.0,100000.0,100000.0,0
2021-04-22,737902.0,100000.0,100000.0,0
2021-04-23,737903.0,100000.0,100000.0,0
2021-04-24,737904.0,100000.0,100000.0,0
2021-04-25,737905.0,100000.0,100000.0,0
2021-04-26,737906.0,100000.0,100000.0,0
2021-04-27,737907.0,100000.0,100000.0,0
2021-04-28,737908.0,100000.0,100000.0,0
2021-04-29,737909.0,100000.0,100000.0,0
2021-04-30,737910.0,100000.0,100000.0,0
2021-05-01,737911.0,100000.0,100000.0,0
2021-05-02,737912.0,100000.0,100000.0,0
2021-05-03,737913.0,100000.0,100000.0,0
2021-05-04,737914.0,100000.0,100000.0,0
2021-05-05,737915.0,100000.0,100000.0,0
2021-05-06,737916.0,100000.0,100000.0,0
2021-05-07,737917.0,100000.0,100000.0,0
2021-05-08,737918.0,100000.0,100000.0,0
2021-05-09,737919.0,100000.0,100000.0,0
2021-05-10,737920.0,100000.0,100000.0,0
2021-05-11,737921.0,100000.0,100000.0,0
2021-05-12,737922.0,100000.0,100000.0,0
2021-05-13,737923.0,100000.0,100000.0,0
2021-05-14,737924.0,100000.0,100000.0,0
2021-05-15,737925.0,100000.0,100000.0,0
2021-05-16,737926.0,100000.0,100000.0,0
2021-05-17,737927.0,100000.0,100000.0,0
2021-05-18,737928.0,100000.0,100000.0,0
2021-05-19,737929.0,100000.0,100000.0,0
2021-05-20,737930.0,100000.0,100000.0,0
2021-05-21,737931.0,100000.0,100000.0,0
2021-05-22,737932.0,100000.0,100000.0,0
2021-05-23,737933.0,100000.0,100000.0,0
2021-05-24,737934.0,100000.0,100000.0,0
2021-05-25,737935.0,100000.0,100000.0,0
2021-05-26,737936.0,100000.0,100000.0,0
2021-05-27,737937.0,100000.0,100000.0,0
2021-05-28,737938.0,100000.0,100000.0,0
2021-05-29,737939.0,100000.0,100000.0,0
2021-05-30,737940.0,100000.0,100000.0,0
2021-05-31,737941.0,100000.0,100000.0,0
2021-06-01,737942.0,100000.0,100000.0,0
2021-06-02,737943.0,100000.0,100000.0,0
2021-06-03,737944.0,100000.0,100000.0,0
2021-06-04,737945.0,100000.0,100000.0,0
2021-06-05,737946.0,100000.0,100000.0,0
2021-06-06,737947.0,100000.0,100000.0,0
2021-06-07,737948.0,100000.0,100000.0,0
2021-06-08,737949.0,100000.0,100000.0,0
2021-06-09,737950.0,100000.0,100000.0,0
2021-06-10,737951.0,100000.0,100000.0,0
2021-06-11,737952.0,100000.0,100000.0,0
2021-06-12,737953.0,100000.0,100000.0,0
2021-06-13,737954.0,100000.0,100000.0,0
2021-06-14,737955.0,100000.0,100000.0,0
2021-06-15,737956.0,100000.0,100000.0,0
2021-06-16,737957.0,100000.0,100000.0,0
2021-06-17,737958.0,100000.0,100000.0,0
2021-06-18,737959.0,100000.0,100000.0,0
2021-06-19,737960.0,100000.0,100000.0,0
2021-06-20,737961.0,100000.0,100000.0,0
2021-06-21,737962.0,100000.0,100000.0,0
2021-06-22,737963.0,100000.0,100000.0,0
2021-06-23,737964.0,100000.0,100000.0,0
2021-06-24,737965.0,100000.0,100000.0,0
2021-06-25,737966.0,100000.0,100000.0,0
2021-06-26,737967.0,100000.0,100000.0,0
2021-06-27,737968.0,100000.0,100000.0,0
2021-06-28,737969.0,100000.0,100000.0,0
2021-06-29,737970.0,100000.0,100000.0,0
2021-06-30,737971.0,100000.0,100000.0,0
2021-07-01,737972.0,100000.0,100000.0,0
2021-07-02,737973.0,100000.0,100000.0,0
2021-07-03,737974.0,100000.0,100000.0,0
2021-07-04,737975.0,100000.0,100000.0,0
2021-07-05,737976.0,100000.0,100000.0,0
2021-07-06,737977.0,100000.0,100000.0,0
2021-07-07,737978.0,100000.0,100000.0,0
2021-07-08,737979.0,100000.0,100000.0,0
2021-07-09,737980.0,100000.0,100000.0,0
2021-07-10,737981.0,100000.0,100000.0,0
2021-07-11,737982.0,100000.0,100000.0,0
2021-07-12,737983.0,100000.0,100000.0,0
2021-07-13,737984.0,100000.0,100000.0,0
2021-07-14,737985.0,100195.3838583078,93700.99960461614,6494.384253691666
2021-07-15,737986.0,100364.64194328929,93700.99960461614,6663.642338673148
2021-07-16,737987.0,100314.1193476455,93700.99960461614,6613.119743029348
2021-07-17,737988.0,100532.49139274035,95396.0286010918,5136.462791648548
2021-07-18,737989.0,100682.03026298249,95396.0286010918,5286.001661890686
2021-07-19,737990.0,100784.19272627814,95396.0286010918,5388.1641251863375
2021-07-20,737991.0,100796.23105462667,95396.0286010918,5400.202453534859
2021-07-21,737992.0,100812.28137193057,95396.0286010918,5416.252770838759
2021-07-22,737993.0,100935.74219750632,97213.69704638232,3722.0451511239994
2021-07-23,737994.0,100923.7288922672,97213.69704638232,3710.0318458848715
2021-07-24,737995.0,100808.88012262555,97213.69704638232,3595.183076243221
2021-07-25,737996.0,100855.95139658796,97213.69704638232,3642.2543502056387
2021-07-26,737997.0,100923.5081690877,97213.69704638232,3709.8111227053814
2021-07-27,737998.0,101149.47900909484,97213.69704638232,3935.7819627125077
2021-07-28,737999.0,101047.76759859461,97213.69704638232,3834.070552212282
2021-07-29,738000.0,101242.4341233194,97213.69704638232,4028.737076937079
2021-07-30,738001.0,101340.92998504265,97213.69704638232,4127.23293866033
2021-07-31,738002.0,101359.92041182645,97213.69704638232,4146.223365444125
2021-08-01,738003.0,101559.55637793572,97213.69704638232,4345.859331553388
2021-08-02,738004.0,101443.08748533265,97213.69704638232,4229.390438950331
2021-08-03,738005.0,101298.43692052062,97213.69704638232,4084.7398741382867
2021-08-04,738006.0,101501.27621867004,97213.69704638232,4287.579172287724
2021-08-05,738007.0,101495.09978730191,97213.69704638232,4281.402740919581
2021-08-06,738008.0,101607.12028005258,97213.69704638232,4393.423233670258
2021-08-07,738009.0,101509.9002906282,97213.69704638232,4296.203244245867
2021-08-08,738010.0,101737.75554865043,97213.69704638232,4524.058502268111
2021-08-09,738011.0,101774.23651490784,97213.69704638232,4560.5394685255105
2021-08-10,738012.0,101640.9836126582,97213.69704638232,4427.286566275874
2021-08-11,738013.0,101992.48671148512,97213.69704638232,4778.7896651027995
2021-08-12,738014.0,102160.9374582474,97213.69704638232,4947.240411865072
2021-08-13,738015.0,102238.94560705619,97213.69704638232,5025.2485606738655
2021-08-14,738016.0,102191.45032813028,97213.69704638232,4977.7532817479505
2021-08-15,738017.0,102105.9697021364,97213.69704638232,4892.272655754077
2021-08-16,738018.0,102168.29636003842,97213.69704638232,4954.599313656105
2021-08-17,738019.0,102200.54208442829,97213.69704638232,4986.8450380459635
2021-08-18,738020.0,102233.47395524151,97213.69704638232,5019.776908859191
2021-08-19,738021.0,102197.38091077228,97213.69704638232,4983.68386438996
2021-08-20,738022.0,102382.70054398298,97213.69704638232,5169.003497600657
2021-08-21,738023.0,102515.49694677525,97213.69704638232,5301.799900392923
2021-08-22,738024.0,102496.59549786041,97213.69704638232,5282.8984514780905
2021-08-23,738025.0,102306.43336259523,97213.69704638232,5092.736316212901
2021-08-24,738026.0,102567.18731857314,97213.69704638232,5353.490272190815
2021-08-25,738027.0,102384.13999677169,97213.69704638232,5170.442950389359
2021-08-26,738028.0,102472.16224101526,97213.69704638232,5258.465194632943
2021-08-27,738029.0,102379.47764248165,97213.69704638232,5165.780596099329
2021-08-28,738030.0,102164.56385077909,102164.56385077909,0
2021-08-29,738031.0,102164.56385077909,102164.56385077909,0
2021-08-30,738032.0,102164.56385077909,102164.56385077909,0
2021-08-31,738033.0,102164.56385077909,102164.56385077909,0
2021-09-01,738034.0,102164.56385077909,102164.56385077909,0
2021-09-02,738035.0,102176.14356128055,93826.75412429462,8349.389436985928
2021-09-03,738036.0,102309.32316952109,93826.75412429462,8482.569045226472
2021-09-04,738037.0,102382.53874109224,93826.75412429462,8555.784616797626
2021-09-05,738038.0,102620.29297618943,96032.6630702558,6587.629905933636
2021-09-06,738039.0,102722.79090608557,96032.6630702558,6690.127835829765
2021-09-07,738040.0,102912.74131133723,96032.6630702558,6880.0782410814245
2021-09-08,738041.0,102915.2069610236,98363.15312579375,4552.053835229867
2021-09-09,738042.0,102973.63642827353,98363.15312579375,4610.48330247979
2021-09-10,738043.0,102931.75797988838,98363.15312579375,4568.6048540946385
2021-09-11,738044.0,103006.08436176978,98363.15312579375,4642.931235976033
2021-09-12,738045.0,103318.0081838918,92118.2009330033,11199.80725088849
2021-09-13,738046.0,103574.67026280641,92118.2009330033,11456.46932980311
2021-09-14,738047.0,103911.18930670148,85088.12229298583,18823.067013715634
2021-09-15,738048.0,104029.23772122849,86969.7600484952,17059.477672733297
2021-09-16,738049.0,104081.85005050244,86969.7600484952,17112.090002007244
2021-09-17,738050.0,103898.9770508453,86969.7600484952,16929.21700235009
2021-09-18,738051.0,104434.39698599497,86969.7600484952,17464.636937499774
2021-09-19,738052.0,104096.59942569229,86969.7600484952,17126.83937719708
2021-09-20,738053.0,104529.5003363254,86969.7600484952,17559.740287830202
2021-09-21,738054.0,104833.98080960929,86969.7600484952,17864.2207611141
2021-09-22,738055.0,104902.14511261939,88978.15042235825,15923.994690261145
2021-09-23,738056.0,104936.34694634523,88978.15042235825,15958.19652398699
2021-09-24,738057.0,104913.33184455187,88978.15042235825,15935.18142219362
2021-09-25,738058.0,105234.7620615923,90663.70792295662,14571.054138635676
2021-09-26,738059.0,105468.93682349307,84436.90856377418,21032.0282597189
2021-09-27,738060.0,105776.52065734475,86249.1258133878,19527.39484395695
2021-09-28,738061.0,106041.9929475888,86249.1258133878,19792.867134201002
2021-09-29,738062.0,106247.61059433293,86249.1258133878,19998.484780945135
2021-09-30,738063.0,106523.83043962443,87932.89251493015,18590.937924694284
2021-10-01,738064.0,106731.43136751292,87932.89251493015,18798.538852582773
2021-10-02,738065.0,106870.79148719618,87932.89251493015,18937.898972266034
2021-10-03,738066.0,106955.17563736973,89746.05957205707,17209.116065312654
2021-10-04,738067.0,106898.29220167425,89746.05957205707,17152.23262961718
2021-10-05,738068.0,106944.28228819757,89746.05957205707,17198.222716140503
2021-10-06,738069.0,107168.07964429134,89746.05957205707,17422.020072234267
2021-10-07,738070.0,107587.17226936363,89746.05957205707,17841.112697306547
2021-10-08,738071.0,107659.76800826067,89746.05957205707,17913.708436203604
2021-10-09,738072.0,107704.31036665387,89746.05957205707,17958.25079459679
2021-10-10,738073.0,107919.27195259539,89746.05957205707,18173.212380538313
2021-10-11,738074.0,108019.63719686886,95086.40448803279,12933.232708836069
2021-10-12,738075.0,108062.04410642451,95086.40448803279,12975.639618391728
2021-10-13,738076.0,108069.6309243743,95086.40448803279,12983.22643634151
2021-10-14,738077.0,108191.81684312253,95086.40448803279,13105.412355089757
2021-10-15,738078.0,108511.59042221666,95086.40448803279,13425.185934183875
2021-10-16,738079.0,108537.96255526651,95086.40448803279,13451.55806723372
2021-10-17,738080.0,108657.61190945146,95086.40448803279,13571.207421418676
2021-10-18,738081.0,108574.83968342205,95086.40448803279,13488.435195389266
2021-10-19,738082.0,108620.0018264378,95086.40448803279,13533.597338405016
2021-10-20,738083.0,108561.50076746989,95086.40448803279,13475.096279437095
2021-10-21,738084.0,108693.88202099527,95086.40448803279,13607.47753296248
2021-10-22,738085.0,108529.33969853021,95086.40448803279,13442.935210497417
2021-10-23,738086.0,108461.87848851523,95086.40448803279,13375.474000482438
2021-10-24,738087.0,108448.78408537475,95086.40448803279,13362.379597341962
2021-10-25,738088.0,108334.65696290566,95086.40448803279,13248.252474872883
2021-10-26,738089.0,108420.98636459261,95086.40448803279,13334.581876559829
2021-10-27,738090.0,109063.27780737894,95086.40448803279,13976.873319346147
2021-10-28,738091.0,109228.3921924066,95086.40448803279,14141.987704373803
2021-10-29,738092.0,109273.85199314581,95086.40448803279,14187.447505113028
2021-10-30,738093.0,109546.53889521398,95086.40448803279,14460.13440718119
2021-10-31,738094.0,109710.26743902072,95086.40448803279,14623.862950987943
2021-11-01,738095.0,109743.0696507311,95086.40448803279,14656.665162698308
2021-11-02,738096.0,109689.63621170614,95086.40448803279,14603.231723673347
2021-11-03,738097.0,109823.79308449506,95086.40448803279,14737.388596462282
2021-11-04,738098.0,109605.96876721112,95086.40448803279,14519.564279178336
2021-11-05,738099.0,109628.19873596042,95086.40448803279,14541.794247927643
2021-11-06,738100.0,109697.41918502693,95086.40448803279,14611.014696994143
2021-11-07,738101.0,109940.22245168022,95086.40448803279,14853.817963647434
2021-11-08,738102.0,109838.4880077899,95086.40448803279,14752.083519757109
2021-11-09,738103.0,109674.66335447888,95086.40448803279,14588.25886644609
2021-11-10,738104.0,109639.20183350435,100011.87460014768,9627.327233356671
2021-11-11,738105.0,109932.0483261635,100011.87460014768,9920.173726015808
2021-11-12,738106.0,109886.36243202757,103948.95585369931,5937.40657832826
2021-11-13,738107.0,110235.2875192311,103948.95585369931,6286.331665531792
2021-11-14,738108.0,110265.95186211175,103948.95585369931,6316.99600841243
2021-11-15,738109.0,110419.65005912734,103948.95585369931,6470.694205428022
2021-11-16,738110.0,110550.71333986413,103948.95585369931,6601.7574861648145
2021-11-17,738111.0,110878.90999282396,103948.95585369931,6929.9541391246385
2021-11-18,738112.0,110871.50968883453,103948.95585369931,6922.553835135209
2021-11-19,738113.0,111057.47363498775,103948.95585369931,7108.517781288432
2021-11-20,738114.0,111171.27274509022,103948.95585369931,7222.316891390904
2021-11-21,738115.0,111525.90394213212,103948.95585369931,7576.948088432813
2021-11-22,738116.0,111650.6926792377,103948.95585369931,7701.736825538386
2021-11-23,738117.0,111882.54492352255,103948.95585369931,7933.589069823236
2021-11-24,738118.0,111927.94504197338,103948.95585369931,7978.989188274057
2021-11-25,738119.0,111972.03876633942,103948.95585369931,8023.08291264011
2021-11-26,738120.0,112175.15705852873,94914.10282849228,17261.054230036447
2021-11-27,738121.0,113170.05029945662,97306.08606688134,15863.964232575276
2021-11-28,738122.0,113323.98492942857,97306.08606688134,16017.898862547223
2021-11-29,738123.0,113477.22299458674,97306.08606688134,16171.136927705411
2021-11-30,738124.0,113708.38474929446,97306.08606688134,16402.29868241313
2021-12-01,738125.0,113475.81618189914,97306.08606688134,16169.730115017792
2021-12-02,738126.0,113250.63553122018,97306.08606688134,15944.549464338841
2021-12-03,738127.0,113770.4617248977,97306.08606688134,16464.375658016354
2021-12-04,738128.0,113728.05570751491,99834.7250996577,13893.330607857202
2021-12-05,738129.0,113866.01457511491,99834.7250996577,14031.289475457197
2021-12-06,738130.0,113926.48451177674,99834.7250996577,14091.759412119027
2021-12-07,738131.0,114022.5019017633,99834.7250996577,14187.776802105596
2021-12-08,738132.0,114067.32757916572,99834.7250996577,14232.602479508016
2021-12-09,738133.0,113884.57831891107,99834.7250996577,14049.853219253358
2021-12-10,738134.0,113671.60807069865,108280.26410428979,5391.343966408865
2021-12-11,738135.0,113583.88490753186,108280.26410428979,5303.6208032420745
2021-12-12,738136.0,113645.94790569713,108280.26410428979,5365.68380140735
2021-12-13,738137.0,113744.72750280767,108280.26410428979,5464.463398517879
2021-12-14,738138.0,113683.18286273316,108280.26410428979,5402.918758443363
2021-12-15,738139.0,113811.79451327525,108280.26410428979,5531.5304089854635
2021-12-16,738140.0,113809.01959215125,108280.26410428979,5528.755487861455
2021-12-17,738141.0,113941.65668993973,108280.26410428979,5661.392585649943
2021-12-18,738142.0,113957.06080386574,108280.26410428979,5676.796699575945
2021-12-19,738143.0,113942.57425656842,108280.26410428979,5662.310152278632
2021-12-20,738144.0,113968.27179575294,108280.26410428979,5688.007691463147
2021-12-21,738145.0,113793.80772984093,108280.26410428979,5513.543625551145
2021-12-22,738146.0,114074.39654825663,108280.26410428979,5794.132443966835
2021-12-23,738147.0,113949.6178956548,108280.26410428979,5669.353791365004
2021-12-24,738148.0,114041.32357781328,108280.26410428979,5761.059473523491
2021-12-25,738149.0,114126.21930265354,108280.26410428979,5845.955198363757
2021-12-26,738150.0,113870.13202120809,108280.26410428979,5589.867916918294
2021-12-27,738151.0,113920.86540711406,108280.26410428979,5640.601302824272
2021-12-28,738152.0,113780.06332792876,108280.26410428979,5499.799223638972
2021-12-29,738153.0,113643.55439858651,113643.55439858651,0
2021-12-30,738154.0,113643.55439858651,113643.55439858651,0
2021-12-31,738155.0,113643.55439858651,113643.55439858651,0
2022-01-01,738156.0,113643.55439858651,113643.55439858651,0
2022-01-02,738157.0,113643.55439858651,113643.55439858651,0
2022-01-03,738158.0,113643.55439858651,113643.55439858651,0
2022-01-04,738159.0,113643.55439858651,113643.55439858651,0
2022-01-05,738160.0,113643.55439858651,113643.55439858651,0
2022-01-06,738161.0,113643.55439858651,113643.55439858651,0
2022-01-07,738162.0,113643.55439858651,113643.55439858651,0
2022-01-08,738163.0,113643.55439858651,113643.55439858651,0
2022-01-09,738164.0,113643.55439858651,113643.55439858651,0
2022-01-10,738165.0,113643.55439858651,113643.55439858651,0
2022-01-11,738166.0,113643.55439858651,113643.55439858651,0
2022-01-12,738167.0,113643.55439858651,113643.55439858651,0
2022-01-13,738168.0,113643.55439858651,113643.55439858651,0
2022-01-14,738169.0,113643.55439858651,113643.55439858651,0
2022-01-15,738170.0,113643.55439858651,113643.55439858651,0
2022-01-16,738171.0,113643.55439858651,113643.55439858651,0
2022-01-17,738172.0,113643.55439858651,113643.55439858651,0
2022-01-18,738173.0,113643.55439858651,113643.55439858651,0
2022-01-19,738174.0,113643.55439858651,113643.55439858651,0
2022-01-20,738175.0,113643.55439858651,113643.55439858651,0
2022-01-21,738176.0,113643.55439858651,113643.55439858651,0
2022-01-22,738177.0,113643.55439858651,113643.55439858651,0
2022-01-23,738178.0,113643.55439858651,113643.55439858651,0
2022-01-24,738179.0,113643.55439858651,113643.55439858651,0
2022-01-25,738180.0,113643.55439858651,113643.55439858651,0
2022-01-26,738181.0,113643.55439858651,113643.55439858651,0
2022-01-27,738182.0,113643.55439858651,113643.55439858651,0
2022-01-28,738183.0,113643.55439858651,113643.55439858651,0
2022-01-29,738184.0,113643.55439858651,113643.55439858651,0
2022-01-30,738185.0,113643.55439858651,113643.55439858651,0
2022-01-31,738186.0,113643.55439858651,113643.55439858651,0
2022-02-01,738187.0,113643.55439858651,113643.55439858651,0
2022-02-02,738188.0,113643.55439858651,113643.55439858651,0
2022-02-03,738189.0,113643.55439858651,113643.55439858651,0
2022-02-04,738190.0,113643.55439858651,113643.55439858651,0
2022-02-05,738191.0,113643.55439858651,113643.55439858651,0
2022-02-06,738192.0,113643.55439858651,113643.55439858651,0
2022-02-07,738193.0,113643.55439858651,113643.55439858651,0
2022-02-08,738194.0,113643.55439858651,113643.55439858651,0
2022-02-09,738195.0,113643.55439858651,113643.55439858651,0
2022-02-10,738196.0,113643.55439858651,113643.55439858651,0
2022-02-11,738197.0,113643.55439858651,113643.55439858651,0
2022-02-12,738198.0,113643.55439858651,113643.55439858651,0
2022-02-13,738199.0,113643.55439858651,113643.55439858651,0
2022-02-14,738200.0,113643.55439858651,113643.55439858651,0
2022-02-15,738201.0,113643.55439858651,113643.55439858651,0
2022-02-16,738202.0,113643.55439858651,113643.55439858651,0
2022-02-17,738203.0,113643.55439858651,113643.55439858651,0
2022-02-18,738204.0,113643.55439858651,113643.55439858651,0
2022-02-19,738205.0,113643.55439858651,113643.55439858651,0
2022-02-20,738206.0,113643.55439858651,113643.55439858651,0
2022-02-21,738207.0,113643.55439858651,113643.55439858651,0
2022-02-22,738208.0,113643.55439858651,113643.55439858651,0
2022-02-23,738209.0,113643.55439858651,113643.55439858651,0
2022-02-24,738210.0,113643.55439858651,113643.55439858651,0
2022-02-25,738211.0,113643.55439858651,113643.55439858651,0
2022-02-26,738212.0,113643.55439858651,113643.55439858651,0
2022-02-27,738213.0,113643.55439858651,113643.55439858651,0
2022-02-28,738214.0,113643.55439858651,113643.55439858651,0
2022-03-01,738215.0,113643.55439858651,113643.55439858651,0
2022-03-02,738216.0,113643.55439858651,113643.55439858651,0
2022-03-03,738217.0,113643.55439858651,113643.55439858651,0
2022-03-04,738218.0,113643.55439858651,113643.55439858651,0
2022-03-05,738219.0,113643.55439858651,113643.55439858651,0
2022-03-06,738220.0,113643.55439858651,113643.55439858651,0
2022-03-07,738221.0,113643.55439858651,113643.55439858651,0
2022-03-08,738222.0,113643.55439858651,113643.55439858651,0
2022-03-09,738223.0,113643.55439858651,113643.55439858651,0
2022-03-10,738224.0,113643.55439858651,113643.55439858651,0
2022-03-11,738225.0,113643.55439858651,113643.55439858651,0
2022-03-12,738226.0,113643.55439858651,113643.55439858651,0
2022-03-13,738227.0,113643.55439858651,113643.55439858651,0
2022-03-14,738228.0,113643.55439858651,113643.55439858651,0
2022-03-15,738229.0,113643.55439858651,113643.55439858651,0
2022-03-16,738230.0,113643.55439858651,113643.55439858651,0
2022-03-17,738231.0,113643.55439858651,113643.55439858651,0
2022-03-18,738232.0,113643.55439858651,113643.55439858651,0
2022-03-19,738233.0,113643.55439858651,113643.55439858651,0
2022-03-20,738234.0,113643.55439858651,113643.55439858651,0
2022-03-21,738235.0,113643.55439858651,113643.55439858651,0
2022-03-22,738236.0,113643.55439858651,113643.55439858651,0
2022-03-23,738237.0,113643.55439858651,113643.55439858651,0
2022-03-24,738238.0,113643.55439858651,113643.55439858651,0
2022-03-25,738239.0,113643.55439858651,113643.55439858651,0
2022-03-26,738240.0,113643.55439858651,113643.55439858651,0
2022-03-27,738241.0,113643.55439858651,113643.55439858651,0
2022-03-28,738242.0,113643.55439858651,113643.55439858651,0
2022-03-29,738243.0,113643.55439858651,113643.55439858651,0
2022-03-30,738244.0,113643.55439858651,113643.55439858651,0
2022-03-31,738245.0,113643.55439858651,113643.55439858651,0
2022-04-01,738246.0,113643.55439858651,113643.55439858651,0
2022-04-02,738247.0,113643.55439858651,113643.55439858651,0
2022-04-03,738248.0,113643.55439858651,113643.55439858651,0
2022-04-04,738249.0,113643.55439858651,113643.55439858651,0
2022-04-05,738250.0,113643.55439858651,113643.55439858651,0
2022-04-06,738251.0,113643.55439858651,113643.55439858651,0
2022-04-07,738252.0,113643.55439858651,113643.55439858651,0
2022-04-08,738253.0,113643.55439858651,113643.55439858651,0
2022-04-09,738254.0,113643.55439858651,113643.55439858651,0
2022-04-10,738255.0,113643.55439858651,113643.55439858651,0
2022-04-11,738256.0,113643.55439858651,113643.55439858651,0
2022-04-12,738257.0,113643.55439858651,113643.55439858651,0
2022-04-13,738258.0,113643.55439858651,113643.55439858651,0
2022-04-14,738259.0,113643.55439858651,113643.55439858651,0
2022-04-15,738260.0,113643.55439858651,113643.55439858651,0
