date,drawdown
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,0.0
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,0.0
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,0.0
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,0.0
2021-08-09,0.0
2021-08-10,0.0
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.0
2021-08-14,0.0
2021-08-15,0.0
2021-08-16,0.0
2021-08-17,0.0
2021-08-18,0.0
2021-08-19,0.0
2021-08-20,0.0
2021-08-21,0.0
2021-08-22,0.0
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,0.0
2021-08-26,0.0
2021-08-27,0.0
2021-08-28,0.0
2021-08-29,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,0.0
2021-09-02,0.0
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,0.0
2021-09-06,0.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,0.0
2021-09-10,0.0
2021-09-11,0.0
2021-09-12,0.0
2021-09-13,0.0
2021-09-14,0.0
2021-09-15,0.0
2021-09-16,0.0
2021-09-17,0.0
2021-09-18,0.0
2021-09-19,0.0
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-02,0.0
2021-10-03,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-16,0.0
2021-10-17,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-06,0.0
2021-11-07,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-13,0.0
2021-11-14,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.0
2021-11-20,0.0
2021-11-21,0.0
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,0.0
2021-11-27,0.0
2021-11-28,0.0
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-04,0.0
2021-12-05,0.0
2021-12-06,0.0
2021-12-07,0.0
2021-12-08,0.0
2021-12-09,0.0
2021-12-10,0.0
2021-12-11,0.0
2021-12-12,0.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-18,0.0
2021-12-19,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,-0.0001981805800277403
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,-0.00018575764709027887
2022-03-31,-0.003603584614758404
2022-04-01,0.0
2022-04-02,-0.0017595036164064215
2022-04-03,0.0
2022-04-04,-0.00046054974185860686
2022-04-05,-0.0023220608055691816
2022-04-06,-0.00910309660805475
2022-04-07,-0.005921579401309884
2022-04-08,-0.008587459371370731
2022-04-09,-0.006970976106144611
2022-04-10,-0.00897584049244149
2022-04-11,-0.011074433665330008
2022-04-12,-0.011074433665330008
2022-04-13,-0.011074433665330008
2022-04-14,-0.011074433665330008
2022-04-15,-0.011074433665330008
2022-04-16,-0.011074433665330008
2022-04-17,-0.011074433665330008
2022-04-18,-0.011074433665330008
2022-04-19,-0.011074433665330008
2022-04-20,-0.011074433665330008
2022-04-21,-0.011074433665330008
2022-04-22,-0.011074433665330008
2022-04-23,-0.011074433665330008
2022-04-24,-0.011074433665330008
2022-04-25,-0.011074433665330008
2022-04-26,-0.011074433665330008
2022-04-27,-0.011074433665330008
2022-04-28,-0.011074433665330008
2022-04-29,-0.011074433665330008
2022-04-30,-0.011074433665330008
2022-05-01,-0.011074433665330008
2022-05-02,-0.011074433665330008
2022-05-03,-0.011074433665330008
2022-05-04,-0.011074433665330008
2022-05-05,-0.011074433665330008
2022-05-06,-0.011074433665330008
2022-05-07,-0.011074433665330008
2022-05-08,-0.011074433665330008
2022-05-09,-0.011074433665330008
2022-05-10,-0.011074433665330008
2022-05-11,-0.011074433665330008
2022-05-12,-0.011074433665330008
2022-05-13,-0.011074433665330008
2022-05-14,-0.011074433665330008
2022-05-15,-0.011074433665330008
2022-05-16,-0.011074433665330008
2022-05-17,-0.011074433665330008
2022-05-18,-0.011074433665330008
2022-05-19,-0.011074433665330008
2022-05-20,-0.011074433665330008
2022-05-21,-0.011074433665330008
2022-05-22,-0.011074433665330008
2022-05-23,-0.011074433665330008
2022-05-24,-0.011074433665330008
2022-05-25,-0.011074433665330008
2022-05-26,-0.011074433665330008
2022-05-27,-0.011074433665330008
2022-05-28,-0.011074433665330008
2022-05-29,-0.011074433665330008
2022-05-30,-0.011074433665330008
2022-05-31,-0.011074433665330008
2022-06-01,-0.011074433665330008
2022-06-02,-0.011074433665330008
2022-06-03,-0.011074433665330008
2022-06-04,-0.011074433665330008
2022-06-05,-0.011074433665330008
2022-06-06,-0.011074433665330008
2022-06-07,-0.011074433665330008
2022-06-08,-0.011074433665330008
2022-06-09,-0.011074433665330008
2022-06-10,-0.011074433665330008
2022-06-11,-0.011074433665330008
2022-06-12,-0.011074433665330008
2022-06-13,-0.011074433665330008
2022-06-14,-0.011074433665330008
2022-06-15,-0.011074433665330008
2022-06-16,-0.011074433665330008
2022-06-17,-0.011074433665330008
2022-06-18,-0.011074433665330008
2022-06-19,-0.011074433665330008
2022-06-20,-0.011074433665330008
2022-06-21,-0.011074433665330008
2022-06-22,-0.011074433665330008
2022-06-23,-0.011074433665330008
2022-06-24,-0.011074433665330008
2022-06-25,-0.011074433665330008
2022-06-26,-0.011074433665330008
2022-06-27,-0.011074433665330008
2022-06-28,-0.011074433665330008
2022-06-29,-0.011074433665330008
2022-06-30,-0.011074433665330008
2022-07-01,-0.011074433665330008
2022-07-02,-0.011074433665330008
2022-07-03,-0.011074433665330008
2022-07-04,-0.011074433665330008
2022-07-05,-0.011074433665330008
2022-07-06,-0.011074433665330008
2022-07-07,-0.011074433665330008
2022-07-08,-0.011074433665330008
2022-07-09,-0.011074433665330008
2022-07-10,-0.011074433665330008
2022-07-11,-0.011074433665330008
2022-07-12,-0.011074433665330008
2022-07-13,-0.011074433665330008
2022-07-14,-0.011074433665330008
2022-07-15,-0.011074433665330008
2022-07-16,-0.011074433665330008
2022-07-17,-0.011074433665330008
2022-07-18,-0.011074433665330008
2022-07-19,-0.011074433665330008
2022-07-20,-0.011074433665330008
2022-07-21,-0.011074433665330008
2022-07-22,-0.011074433665330008
2022-07-23,-0.011074433665330008
2022-07-24,-0.011074433665330008
2022-07-25,-0.011074433665330008
2022-07-26,-0.011074433665330008
2022-07-27,-0.011074433665330008
2022-07-28,-0.011074433665330008
2022-07-29,-0.011074433665330008
2022-07-30,-0.011074433665330008
2022-07-31,-0.011074433665330008
2022-08-01,-0.011074433665330008
2022-08-02,-0.011074433665330008
2022-08-03,-0.011074433665330008
2022-08-04,-0.011074433665330008
2022-08-05,-0.011074433665330008
2022-08-06,-0.011074433665330008
2022-08-07,-0.011074433665330008
2022-08-08,-0.011074433665330008
2022-08-09,-0.011074433665330008
2022-08-10,-0.011074433665330008
2022-08-11,-0.011074433665330008
2022-08-12,-0.011074433665330008
2022-08-13,-0.011074433665330008
2022-08-14,-0.011074433665330008
2022-08-15,-0.011074433665330008
2022-08-16,-0.011074433665330008
2022-08-17,-0.011074433665330008
2022-08-18,-0.011074433665330008
2022-08-19,-0.011074433665330008
2022-08-20,-0.011074433665330008
2022-08-21,-0.011074433665330008
2022-08-22,-0.011074433665330008
2022-08-23,-0.011074433665330008
2022-08-24,-0.011074433665330008
2022-08-25,-0.011074433665330008
2022-08-26,-0.011074433665330008
2022-08-27,-0.011074433665330008
2022-08-28,-0.011074433665330008
2022-08-29,-0.011074433665330008
2022-08-30,-0.011074433665330008
2022-08-31,-0.011074433665330008
2022-09-01,-0.011074433665330008
2022-09-02,-0.011074433665330008
2022-09-03,-0.011074433665330008
2022-09-04,-0.011074433665330008
2022-09-05,-0.011074433665330008
2022-09-06,-0.011074433665330008
2022-09-07,-0.011074433665330008
2022-09-08,-0.011074433665330008
2022-09-09,-0.011074433665330008
2022-09-10,-0.011074433665330008
2022-09-11,-0.011074433665330008
2022-09-12,-0.011074433665330008
2022-09-13,-0.011074433665330008
2022-09-14,-0.011074433665330008
2022-09-15,-0.011074433665330008
2022-09-16,-0.011074433665330008
2022-09-17,-0.011074433665330008
2022-09-18,-0.011074433665330008
2022-09-19,-0.011074433665330008
2022-09-20,-0.011074433665330008
2022-09-21,-0.011074433665330008
2022-09-22,-0.011074433665330008
2022-09-23,-0.011074433665330008
2022-09-24,-0.011074433665330008
2022-09-25,-0.011074433665330008
2022-09-26,-0.011074433665330008
2022-09-27,-0.011074433665330008
2022-09-28,-0.011074433665330008
2022-09-29,-0.011074433665330008
2022-09-30,-0.011074433665330008
2022-10-01,-0.011074433665330008
2022-10-02,-0.011074433665330008
2022-10-03,-0.011074433665330008
2022-10-04,-0.011074433665330008
2022-10-05,-0.011074433665330008
2022-10-06,-0.011074433665330008
2022-10-07,-0.011074433665330008
2022-10-08,-0.011074433665330008
2022-10-09,-0.011074433665330008
2022-10-10,-0.011074433665330008
2022-10-11,-0.011074433665330008
2022-10-12,-0.011074433665330008
2022-10-13,-0.011074433665330008
2022-10-14,-0.011074433665330008
2022-10-15,-0.011074433665330008
2022-10-16,-0.011074433665330008
2022-10-17,-0.011074433665330008
2022-10-18,-0.011074433665330008
2022-10-19,-0.011074433665330008
2022-10-20,-0.011074433665330008
2022-10-21,-0.011074433665330008
2022-10-22,-0.011074433665330008
2022-10-23,-0.011074433665330008
2022-10-24,-0.011074433665330008
2022-10-25,-0.011074433665330008
2022-10-26,-0.007322370552354296
2022-10-27,-0.009184096771521433
2022-10-28,-0.007740498880924207
2022-10-29,-0.005629550344855017
2022-10-30,-0.004243031410721354
2022-10-31,-0.0017952740225527508
2022-11-01,-0.001976452827920583
2022-11-02,-0.004281467566256025
2022-11-03,-0.0015296548220589123
2022-11-04,0.0
2022-11-05,-0.00014397119018871862
2022-11-06,-0.003682029768537043
2022-11-07,-0.003178593771305027
2022-11-08,-0.012243493546325368
2022-11-09,-0.01749081166187305
2022-11-10,-0.01749081166187305
2022-11-11,-0.01749081166187305
2022-11-12,-0.01749081166187305
2022-11-13,-0.01749081166187305
2022-11-14,-0.01749081166187305
2022-11-15,-0.01749081166187305
2022-11-16,-0.01749081166187305
2022-11-17,-0.01749081166187305
2022-11-18,-0.01749081166187305
2022-11-19,-0.01749081166187305
2022-11-20,-0.01749081166187305
2022-11-21,-0.01749081166187305
2022-11-22,-0.01749081166187305
2022-11-23,-0.01749081166187305
2022-11-24,-0.01749081166187305
2022-11-25,-0.01749081166187305
2022-11-26,-0.01749081166187305
2022-11-27,-0.01749081166187305
2022-11-28,-0.01749081166187305
2022-11-29,-0.01749081166187305
2022-11-30,-0.01749081166187305
2022-12-01,-0.01749081166187305
2022-12-02,-0.01749081166187305
2022-12-03,-0.01749081166187305
2022-12-04,-0.01749081166187305
2022-12-05,-0.01749081166187305
2022-12-06,-0.01749081166187305
2022-12-07,-0.01749081166187305
2022-12-08,-0.01749081166187305
2022-12-09,-0.01749081166187305
2022-12-10,-0.01749081166187305
2022-12-11,-0.01749081166187305
2022-12-12,-0.01749081166187305
2022-12-13,-0.01749081166187305
2022-12-14,-0.01749081166187305
2022-12-15,-0.01749081166187305
2022-12-16,-0.01749081166187305
2022-12-17,-0.01749081166187305
2022-12-18,-0.01749081166187305
2022-12-19,-0.01749081166187305
2022-12-20,-0.01749081166187305
2022-12-21,-0.01749081166187305
2022-12-22,-0.01749081166187305
2022-12-23,-0.01749081166187305
2022-12-24,-0.01749081166187305
2022-12-25,-0.01749081166187305
2022-12-26,-0.01749081166187305
2022-12-27,-0.01749081166187305
2022-12-28,-0.01749081166187305
2022-12-29,-0.01749081166187305
2022-12-30,-0.01749081166187305
2022-12-31,-0.01749081166187305
2023-01-01,-0.01749081166187305
2023-01-02,-0.01749081166187305
2023-01-03,-0.01749081166187305
2023-01-04,-0.01749081166187305
2023-01-05,-0.01749081166187305
2023-01-06,-0.01749081166187305
2023-01-07,-0.01749081166187305
2023-01-08,-0.01749081166187305
2023-01-09,-0.01749081166187305
2023-01-10,-0.017076204779391424
2023-01-11,-0.011187113777641922
2023-01-12,-0.008465371104182995
2023-01-13,-0.004387971248415723
2023-01-14,0.0
2023-01-15,-0.0005586616459304361
2023-01-16,-0.0006683084018617169
2023-01-17,-0.0011527699356348453
2023-01-18,-0.006902637503691578
2023-01-19,-0.0035063239070396435
2023-01-20,0.0
2023-01-21,-0.0019836115971011425
2023-01-22,-0.0019297926876026272
2023-01-23,0.0
2023-01-24,-0.005348541599200951
2023-01-25,-0.001194097246478787
2023-01-26,-0.0017941380953719888
2023-01-27,-0.0008709573395317971
2023-01-28,-0.00216499273730264
2023-01-29,0.0
2023-01-30,-0.005542667469130347
2023-01-31,-0.0033401691297844094
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,-0.00031630572512231225
2023-02-05,-0.0029665416360131758
2023-02-06,-0.004304585835979036
2023-02-07,0.0
2023-02-08,-0.0021351260693115437
2023-02-09,-0.00962151640780784
2023-02-10,-0.010800190351200167
2023-02-11,-0.010496427602512681
2023-02-12,-0.011068406395253971
2023-02-13,-0.011540208111300299
2023-02-14,-0.009998773737641797
2023-02-15,-0.007736710715501416
2023-02-16,-0.00911656915900716
2023-02-17,-0.00860922073832704
2023-02-18,-0.00874171300105242
2023-02-19,-0.00947849924254951
2023-02-20,-0.009972921588817352
2023-02-21,-0.010651540495459466
2023-02-22,-0.010173275742207055
2023-02-23,-0.01039625052581783
2023-02-24,-0.01137863218114743
2023-02-25,-0.010861589204658184
2023-02-26,-0.010176507260809986
2023-02-27,-0.010564289493176893
2023-02-28,-0.010651540495459466
2023-03-01,-0.009365396091442602
2023-03-02,-0.010137729037573373
2023-03-03,-0.012560003549202947
2023-03-04,-0.012560003549202947
2023-03-05,-0.012560003549202947
2023-03-06,-0.012560003549202947
2023-03-07,-0.012560003549202947
2023-03-08,-0.012560003549202947
2023-03-09,-0.012560003549202947
2023-03-10,-0.012560003549202947
2023-03-11,-0.012560003549202947
2023-03-12,-0.012560003549202947
2023-03-13,-0.012560003549202947
2023-03-14,-0.012560003549202947
2023-03-15,-0.012560003549202947
2023-03-16,-0.012560003549202947
2023-03-17,-0.012560003549202947
2023-03-18,-0.012560003549202947
2023-03-19,-0.012560003549202947
2023-03-20,-0.012560003549202947
2023-03-21,-0.012560003549202947
2023-03-22,-0.012560003549202947
2023-03-23,-0.012560003549202947
2023-03-24,-0.012560003549202947
2023-03-25,-0.012560003549202947
2023-03-26,-0.012560003549202947
2023-03-27,-0.012560003549202947
2023-03-28,-0.012560003549202947
2023-03-29,-0.012560003549202947
2023-03-30,-0.012560003549202947
2023-03-31,-0.012560003549202947
2023-04-01,-0.012560003549202947
2023-04-02,-0.012560003549202947
2023-04-03,-0.012560003549202947
2023-04-04,-0.012560003549202947
2023-04-05,-0.012560003549202947
2023-04-06,-0.012560003549202947
2023-04-07,-0.012560003549202947
2023-04-08,-0.012560003549202947
2023-04-09,-0.012560003549202947
2023-04-10,-0.012560003549202947
2023-04-11,-0.012560003549202947
2023-04-12,-0.012560003549202947
2023-04-13,-0.012560003549202947
2023-04-14,-0.010936943316412373
2023-04-15,-0.009468706761561418
2023-04-16,-0.008725744055391393
2023-04-17,-0.01219012923464724
2023-04-18,-0.006487038672932655
2023-04-19,-0.03169213719674169
2023-04-20,-0.035461873096561236
2023-04-21,-0.03719482130682261
2023-04-22,-0.03719482130682261
2023-04-23,-0.03719482130682261
2023-04-24,-0.03719482130682261
2023-04-25,-0.03719482130682261
2023-04-26,-0.03719482130682261
2023-04-27,-0.03719482130682261
2023-04-28,-0.03719482130682261
2023-04-29,-0.03719482130682261
2023-04-30,-0.03719482130682261
2023-05-01,-0.03719482130682261
2023-05-02,-0.03719482130682261
2023-05-03,-0.03719482130682261
2023-05-04,-0.03719482130682261
2023-05-05,-0.03719482130682261
2023-05-06,-0.03719482130682261
2023-05-07,-0.03719482130682261
2023-05-08,-0.03719482130682261
2023-05-09,-0.03719482130682261
2023-05-10,-0.03719482130682261
2023-05-11,-0.03719482130682261
2023-05-12,-0.03719482130682261
2023-05-13,-0.03719482130682261
2023-05-14,-0.03719482130682261
2023-05-15,-0.03719482130682261
2023-05-16,-0.03719482130682261
2023-05-17,-0.03719482130682261
2023-05-18,-0.039028922555050305
2023-05-19,-0.03831989683486847
2023-05-20,-0.03799902388120935
2023-05-21,-0.03812323276649676
2023-05-22,-0.03882190774623795
2023-05-23,-0.03837165053707148
2023-05-24,-0.042008847200288524
2023-05-25,-0.042008847200288524
2023-05-26,-0.042008847200288524
2023-05-27,-0.042008847200288524
2023-05-28,-0.042008847200288524
2023-05-29,-0.042008847200288524
2023-05-30,-0.03821928385404383
2023-05-31,-0.038625100096335574
2023-06-01,-0.03967606010842417
2023-06-02,-0.037813467611752305
2023-06-03,-0.038396178113504265
2023-06-04,-0.03661682997422555
2023-06-05,-0.03941592149157047
2023-06-06,-0.03723075711000012
2023-06-07,-0.03844820583687503
2023-06-08,-0.03789671196914535
2023-06-09,-0.03639831353606848
2023-06-10,-0.04312024914108192
2023-06-11,-0.04312024914108192
2023-06-12,-0.04312024914108192
2023-06-13,-0.04312024914108192
2023-06-14,-0.04312024914108192
2023-06-15,-0.04312024914108192
2023-06-16,-0.04312024914108192
2023-06-17,-0.04312024914108192
2023-06-18,-0.04312024914108192
2023-06-19,-0.04312024914108192
2023-06-20,-0.04312024914108192
2023-06-21,-0.04312024914108192
2023-06-22,-0.04312024914108192
2023-06-23,-0.04312024914108192
2023-06-24,-0.04312024914108192
2023-06-25,-0.04312024914108192
2023-06-26,-0.04312024914108192
2023-06-27,-0.04312024914108192
2023-06-28,-0.04312024914108192
2023-06-29,-0.04312024914108192
2023-06-30,-0.04312024914108192
2023-07-01,-0.04312024914108192
2023-07-02,-0.04312024914108192
2023-07-03,-0.04312024914108192
2023-07-04,-0.04312024914108192
2023-07-05,-0.04312024914108192
2023-07-06,-0.04312024914108192
2023-07-07,-0.04312024914108192
2023-07-08,-0.04312024914108192
2023-07-09,-0.04312024914108192
2023-07-10,-0.04312024914108192
2023-07-11,-0.04312024914108192
2023-07-12,-0.04312024914108192
2023-07-13,-0.04312024914108192
2023-07-14,-0.0443081595991357
2023-07-15,-0.044581043632143325
2023-07-16,-0.04670271698877804
2023-07-17,-0.04275272061099189
2023-07-18,-0.04462879833791955
2023-07-19,-0.044601509934618755
2023-07-20,-0.0356729944528541
2023-07-21,-0.03683957369396196
2023-07-22,-0.038128950749923174
2023-07-23,-0.03808290156935312
2023-07-24,-0.03963834055749682
2023-07-25,-0.04063095622756241
2023-07-26,-0.038840154760949486
2023-07-27,-0.03757636058308256
2023-07-28,-0.03869689064362036
2023-07-29,-0.03832849719905995
2023-07-30,-0.03979695440168263
2023-07-31,-0.03983788700663371
2023-08-01,-0.03803183076959282
2023-08-02,-0.044134704921782175
2023-08-03,-0.04581594501423292
2023-08-04,-0.046388461679542026
2023-08-05,-0.047127863404086145
2023-08-06,-0.047127863404086145
2023-08-07,-0.047127863404086145
2023-08-08,-0.047127863404086145
2023-08-09,-0.047127863404086145
2023-08-10,-0.047127863404086145
2023-08-11,-0.047127863404086145
2023-08-12,-0.047127863404086145
2023-08-13,-0.047127863404086145
2023-08-14,-0.047127863404086145
2023-08-15,-0.047127863404086145
2023-08-16,-0.047127863404086145
2023-08-17,-0.047127863404086145
2023-08-18,-0.047127863404086145
2023-08-19,-0.047127863404086145
2023-08-20,-0.047127863404086145
2023-08-21,-0.047127863404086145
2023-08-22,-0.047127863404086145
2023-08-23,-0.047127863404086145
2023-08-24,-0.047127863404086145
2023-08-25,-0.047127863404086145
2023-08-26,-0.047127863404086145
2023-08-27,-0.047127863404086145
2023-08-28,-0.047127863404086145
2023-08-29,-0.047127863404086145
2023-08-30,-0.047127863404086145
2023-08-31,-0.047127863404086145
2023-09-01,-0.047127863404086145
2023-09-02,-0.047127863404086145
2023-09-03,-0.047127863404086145
2023-09-04,-0.047127863404086145
2023-09-05,-0.047127863404086145
2023-09-06,-0.047127863404086145
2023-09-07,-0.047127863404086145
2023-09-08,-0.047127863404086145
2023-09-09,-0.047127863404086145
2023-09-10,-0.047127863404086145
2023-09-11,-0.047127863404086145
